0,1,2,3,4,5,6,7,8,9
7.0,2.0,1.0,-8.0,-3.0,-4.0,-6.0,-6.0,-26.0,-16.0
21.0,0.0,2.0,-4.0,-4.0,-2.0,-6.0,-6.0,-10.0,-36.0
15.0,0.0,1.0,-4.0,-9.0,-4.0,-5.0,-4.0,-26.0,0.0
12.0,0.0,2.0,-6.0,-3.0,-6.0,-10.0,-18.0,-35.0,-16.0
13.0,0.0,5.0,-2.0,-3.0,-4.0,-5.0,-6.0,-7.0,-16.0
12.0,0.0,5.0,-2.0,-4.0,-2.0,-5.0,0.0,-21.0,-8.0
10.0,6.0,3.0,-2.0,0.0,-2.0,-9.0,-12.0,-47.0,-22.0
10.0,2.0,1.0,-4.0,-9.0,-4.0,-15.0,0.0,-14.0,0.0
16.0,0.0,0.0,0.0,-6.0,-4.0,-5.0,-12.0,0.0,-14.0
13.0,0.0,0.0,-8.0,-6.0,-4.0,-13.0,-6.0,-5.0,-14.0
13.0,2.0,2.0,-2.0,-4.0,-6.0,-8.0,-10.0,-12.0,-20.0
18.0,2.0,5.0,0.0,-1.0,0.0,-10.0,-6.0,-21.0,-8.0
16.0,0.0,2.0,-2.0,-8.0,-4.0,0.0,-18.0,-7.0,-14.0
7.0,2.0,9.0,-4.0,1.0,-4.0,-8.0,-22.0,0.0,-22.0
13.0,0.0,7.0,0.0,-10.0,-4.0,-5.0,-20.0,-17.0,-28.0
10.0,0.0,3.0,-6.0,-10.0,0.0,-10.0,-30.0,-14.0,-8.0
16.0,0.0,3.0,-6.0,-5.0,-2.0,0.0,-34.0,-14.0,-24.0
12.0,0.0,3.0,-2.0,-2.0,-6.0,-8.0,-6.0,-19.0,-24.0
16.0,0.0,10.0,-2.0,-10.0,0.0,-10.0,-18.0,-12.0,-22.0
17.0,0.0,2.0,0.0,0.0,0.0,-13.0,0.0,-12.0,-24.0
7.0,0.0,1.0,-2.0,-3.0,-4.0,-5.0,-16.0,-14.0,-16.0
13.0,2.0,3.0,-10.0,-1.0,-4.0,0.0,-28.0,-7.0,-8.0
10.0,0.0,1.0,-6.0,-3.0,0.0,-5.0,-18.0,-7.0,-16.0
10.0,2.0,1.0,-2.0,-2.0,-6.0,-5.0,-22.0,-14.0,-8.0
13.0,2.0,1.0,-2.0,-18.0,-4.0,-10.0,-16.0,-26.0,-16.0
19.0,0.0,1.0,-2.0,-5.0,0.0,-3.0,-6.0,0.0,-16.0
19.0,2.0,1.0,-2.0,-9.0,-4.0,-5.0,0.0,-14.0,0.0
10.0,2.0,1.0,-6.0,-3.0,-8.0,-5.0,0.0,-14.0,-38.0
10.0,0.0,0.0,-4.0,-4.0,-4.0,0.0,-6.0,0.0,-30.0
7.0,2.0,8.0,-4.0,-6.0,-2.0,-10.0,-12.0,-12.0,0.0
7.0,0.0,0.0,-8.0,0.0,-4.0,-5.0,-12.0,-14.0,0.0
13.0,2.0,1.0,-4.0,-1.0,-2.0,-15.0,0.0,0.0,-12.0
14.0,0.0,2.0,-4.0,-4.0,-2.0,-10.0,-22.0,-14.0,-8.0
13.0,0.0,0.0,-2.0,-12.0,-4.0,0.0,-12.0,-21.0,-16.0
15.0,0.0,3.0,0.0,-6.0,-4.0,-5.0,-4.0,-26.0,-14.0
16.0,0.0,5.0,-2.0,-3.0,0.0,-11.0,-8.0,-10.0,-16.0
13.0,0.0,2.0,-4.0,-9.0,0.0,-10.0,-18.0,-28.0,-14.0
7.0,0.0,0.0,-4.0,-6.0,0.0,-20.0,-12.0,-7.0,-16.0
10.0,8.0,1.0,0.0,-10.0,-2.0,-15.0,-18.0,-7.0,0.0
10.0,0.0,1.0,-2.0,-3.0,-6.0,-11.0,-12.0,-14.0,-16.0
10.0,6.0,0.0,-8.0,0.0,-8.0,-5.0,-6.0,-19.0,-16.0
7.0,0.0,2.0,-2.0,-6.0,-4.0,-10.0,-6.0,0.0,-14.0
7.0,0.0,1.0,-2.0,-3.0,-2.0,-8.0,-6.0,0.0,-16.0
13.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-21.0,-8.0
7.0,0.0,2.0,-2.0,-6.0,0.0,-10.0,0.0,0.0,-14.0
