0,1,2,3,4,5,6,7,8,9
4.0,0.0,4.0,2.0,0.0,6.0,0.0,4.0,0.0,2.0
4.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0
0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0
2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0
2.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0
0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
4.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0
4.0,0.0,4.0,4.0,0.0,6.0,0.0,0.0,2.0,2.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0
2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,2.0,2.0,0.0,2.0,8.0,0.0,6.0,0.0,0.0
4.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0.0,4.0,2.0,2.0,2.0,6.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
6.0,0.0,6.0,0.0,0.0,10.0,2.0,0.0,0.0,2.0
2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
2.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0
6.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0
0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
6.0,2.0,8.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0
2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0
6.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
10.0,0.0,6.0,0.0,2.0,6.0,0.0,4.0,0.0,0.0
2.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0
2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,6.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0
0.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
8.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
